campaign.id,campaign.name,ad_group.id,ad_group.name,customer.id,customer.descriptive_name,campaign.advertising_channel_type,metrics.impressions,metrics.clicks,metrics.cost_micros,metrics.ctr,average_cpm_micros,average_cpc_micros,metrics.conversions,metrics.conversions_value,segments.date,platform
3000000027,Black Friday Cart Abandoners - Core Terms DISPLAY,4000000261,Exact 8,1234567890,Northstar Retail,DISPLAY,716724,33534,22492793875,0.04679,31382783,670746,1418,81385.34,2024-11-21,google
3000000027,Cyber Week Lookalike - Gift Guide PERFORMANCE_MAX,4000000262,Asset Group 0,1234567890,Northstar Retail,PERFORMANCE_MAX,142359,6826,5664414254,0.04795,39789646,829829,401,31243.79,2024-11-22,google
3000000027,Holiday Retargeting - Gift Guide DISPLAY,4000000263,Phrase 1,1234567890,Northstar Retail,DISPLAY,409913,11118,13990768756,0.02712,34131069,1258389,500,24768.47,2024-11-23,google
3000000027,Cyber Week Cart Abandoners - Gift Guide VIDEO,4000000264,Asset Group 2,1234567890,Northstar Retail,VIDEO,783301,27623,32790270125,0.03526,41861647,1187064,2015,300370.26,2024-11-24,google
3000000027,Loyalty Lapsed Customers - Promo Push SEARCH,4000000265,Broad 3,1234567890,Northstar Retail,SEARCH,385924,29373,3558305573,0.07611,9220224,121142,1447,81254.04,2024-11-25,google
3000000027,Black Friday Retargeting - Top Sellers SHOPPING,4000000266,Broad 4,1234567890,Northstar Retail,SHOPPING,165125,2482,2482141033,0.01503,15031891,1000057,137,19756.50,2024-11-26,google
3000000027,Holiday Prospecting - Top Sellers SEARCH,4000000267,Exact 5,1234567890,Northstar Retail,SEARCH,831203,47074,24568318270,0.05663,29557543,521908,1889,96859.74,2024-11-27,google
3000000027,Cyber Week Lapsed Customers - Broad SHOPPING,4000000268,Broad 6,1234567890,Northstar Retail,SHOPPING,457514,3700,16860070841,0.00809,36851486,4556776,258,23242.30,2024-11-28,google
3000000027,Black Friday Lookalike - Promo Push VIDEO,4000000269,Exact 7,1234567890,Northstar Retail,VIDEO,671213,51599,10402209710,0.07687,15497628,201597,2915,211161.06,2024-11-29,google
3000000027,Holiday Lookalike - Broad PERFORMANCE_MAX,4000000270,Asset Group 8,1234567890,Northstar Retail,PERFORMANCE_MAX,378947,16888,9318892168,0.04457,24591545,551806,863,126959.73,2024-11-30,google
3000000028,Holiday High Intent - Core Terms VIDEO,4000000271,Phrase 0,1234567890,Northstar Retail,VIDEO,588654,12541,8485622866,0.02130,14415298,676630,150,10019.32,2024-11-01,google
3000000028,Cyber Week Cart Abandoners - Top Sellers SHOPPING,4000000272,Phrase 1,1234567890,Northstar Retail,SHOPPING,672254,39160,28901105800,0.05825,42991348,738026,2109,95434.26,2024-11-02,google
3000000028,Black Friday Cart Abandoners - Core Terms SEARCH,4000000273,Product Group 2,1234567890,Northstar Retail,SEARCH,91131,1880,804505153,0.02064,8828008,427928,20,1120.43,2024-11-03,google
3000000028,Evergreen Retargeting - Broad VIDEO,4000000274,Exact 3,1234567890,Northstar Retail,VIDEO,282456,1763,10418770676,0.00624,36886349,5909683,73,4283.18,2024-11-04,google
3000000028,Holiday High Intent - Gift Guide VIDEO,4000000275,Phrase 4,1234567890,Northstar Retail,VIDEO,325541,15230,9608120029,0.04679,29514316,630868,939,108797.88,2024-11-05,google
3000000028,Evergreen Lookalike - Value Props DISPLAY,4000000276,Product Group 5,1234567890,Northstar Retail,DISPLAY,61787,1029,3247085080,0.01666,52552885,3155573,76,4794.86,2024-11-06,google
3000000028,Holiday Lapsed Customers - Broad PERFORMANCE_MAX,4000000277,Broad 6,1234567890,Northstar Retail,PERFORMANCE_MAX,635037,13188,14152117095,0.02077,22285500,1073106,194,25038.70,2024-11-07,google
3000000028,Holiday Prospecting - Core Terms DISPLAY,4000000278,Broad 7,1234567890,Northstar Retail,DISPLAY,83759,3080,2835504019,0.03678,33853126,920618,115,7430.47,2024-11-08,google
3000000028,Loyalty Prospecting - Promo Push VIDEO,4000000279,Phrase 8,1234567890,Northstar Retail,VIDEO,246023,1872,10796878793,0.00761,43885648,5767563,115,7580.27,2024-11-09,google
3000000028,Evergreen High Intent - Broad SEARCH,4000000280,Exact 0,1234567890,Northstar Retail,SEARCH,942967,40868,50432735753,0.04334,53483034,1234040,1676,112513.64,2024-11-10,google
3000000029,Holiday Lapsed Customers - Promo Push SEARCH,4000000281,Broad 1,1234567890,Northstar Retail,SEARCH,352397,5136,9400146823,0.01457,26674878,1830247,81,7392.22,2024-11-11,google
3000000029,New Arrivals Cart Abandoners - Value Props SEARCH,4000000282,Broad 2,1234567890,Northstar Retail,SEARCH,684589,5814,22910633198,0.00849,33466260,3940597,218,26993.77,2024-11-12,google
3000000029,Evergreen Lookalike - Promo Push DISPLAY,4000000283,Asset Group 3,1234567890,Northstar Retail,DISPLAY,531072,39800,8247977928,0.07494,15530809,207236,2394,326419.38,2024-11-13,google
3000000029,Loyalty Lookalike - Top Sellers DISPLAY,4000000284,Broad 4,1234567890,Northstar Retail,DISPLAY,22923,453,343354234,0.01977,14978591,757956,28,3140.98,2024-11-14,google
3000000029,Black Friday Cart Abandoners - Core Terms VIDEO,4000000285,Broad 5,1234567890,Northstar Retail,VIDEO,265394,5681,5335488920,0.02140,20104030,939181,148,22047.53,2024-11-15,google
3000000029,Black Friday Prospecting - Core Terms VIDEO,4000000286,Phrase 6,1234567890,Northstar Retail,VIDEO,101323,3630,2115115917,0.03583,20874983,582677,80,5596.55,2024-11-16,google
3000000029,Black Friday High Intent - Value Props PERFORMANCE_MAX,4000000287,Broad 7,1234567890,Northstar Retail,PERFORMANCE_MAX,213163,7641,7548114748,0.03584,35410061,987844,454,20452.65,2024-11-17,google
3000000029,Evergreen Prospecting - Value Props SHOPPING,4000000288,Asset Group 8,1234567890,Northstar Retail,SHOPPING,588094,2495,19063063344,0.00424,32414994,7640506,182,8175.74,2024-11-18,google
3000000029,Black Friday Lookalike - Core Terms VIDEO,4000000289,Exact 0,1234567890,Northstar Retail,VIDEO,733034,43075,14454823133,0.05876,19719171,335573,3179,188999.87,2024-11-19,google
3000000029,Cyber Week High Intent - Gift Guide VIDEO,4000000290,Exact 1,1234567890,Northstar Retail,VIDEO,149671,11409,3570182050,0.07623,23853532,312927,194,10256.84,2024-11-20,google
3000000030,Holiday High Intent - Gift Guide VIDEO,4000000291,Broad 2,1234567890,Northstar Retail,VIDEO,440072,4036,15550625358,0.00917,35336548,3852980,226,19218.34,2024-11-21,google
3000000030,Cyber Week Retargeting - Core Terms DISPLAY,4000000292,Phrase 3,1234567890,Northstar Retail,DISPLAY,847770,16013,45817962189,0.01889,54045274,2861298,493,34129.36,2024-11-22,google
3000000030,Evergreen Cart Abandoners - Gift Guide DISPLAY,4000000293,Product Group 4,1234567890,Northstar Retail,DISPLAY,60620,4559,1480587979,0.07521,24424084,324762,145,8523.42,2024-11-23,google
3000000030,Holiday High Intent - Gift Guide PERFORMANCE_MAX,4000000294,Exact 5,1234567890,Northstar Retail,PERFORMANCE_MAX,741771,28911,31144907285,0.03898,41987227,1077268,2145,115119.58,2024-11-24,google
3000000030,Black Friday High Intent - Value Props DISPLAY,4000000295,Exact 6,1234567890,Northstar Retail,DISPLAY,398473,3747,21576209977,0.00940,54147232,5758263,170,21913.45,2024-11-25,google
3000000030,New Arrivals Lapsed Customers - Promo Push VIDEO,4000000296,Product Group 7,1234567890,Northstar Retail,VIDEO,157861,6334,7770431901,0.04012,49223253,1226781,78,6305.50,2024-11-26,google
3000000030,New Arrivals Prospecting - Value Props SEARCH,4000000297,Broad 8,1234567890,Northstar Retail,SEARCH,671823,11944,15527822188,0.01778,23112966,1300052,579,25082.98,2024-11-27,google
3000000030,Cyber Week Lapsed Customers - Promo Push DISPLAY,4000000298,Asset Group 0,1234567890,Northstar Retail,DISPLAY,755414,27689,15570578608,0.03665,20611980,562338,728,73692.21,2024-11-28,google
3000000030,New Arrivals Cart Abandoners - Top Sellers SHOPPING,4000000299,Product Group 1,1234567890,Northstar Retail,SHOPPING,540785,19453,19957802083,0.03597,36905243,1025950,357,20086.82,2024-11-29,google
3000000030,Evergreen Lapsed Customers - Core Terms VIDEO,4000000300,Broad 2,1234567890,Northstar Retail,VIDEO,465139,30373,14275987278,0.06530,30691873,470022,1955,156114.33,2024-11-30,google
3000000031,Holiday Cart Abandoners - Broad SEARCH,4000000301,Product Group 3,1234567890,Northstar Retail,SEARCH,702058,14199,20358327272,0.02022,28998070,1433786,1025,134879.32,2024-11-01,google
3000000031,Cyber Week High Intent - Promo Push PERFORMANCE_MAX,4000000302,Exact 4,1234567890,Northstar Retail,PERFORMANCE_MAX,896202,3480,13378351108,0.00388,14927830,3844354,167,23850.85,2024-11-02,google
3000000031,Cyber Week Retargeting - Broad DISPLAY,4000000303,Exact 5,1234567890,Northstar Retail,DISPLAY,373747,27355,15340958915,0.07319,41046373,560810,278,21318.91,2024-11-03,google
3000000031,Black Friday Cart Abandoners - Top Sellers SHOPPING,4000000304,Product Group 6,1234567890,Northstar Retail,SHOPPING,513380,17834,25782334579,0.03474,50220762,1445684,403,33273.54,2024-11-04,google
3000000031,Evergreen Retargeting - Top Sellers DISPLAY,4000000305,Product Group 7,1234567890,Northstar Retail,DISPLAY,211248,14263,9493894887,0.06752,44941940,665631,579,25581.78,2024-11-05,google
3000000031,Black Friday High Intent - Gift Guide PERFORMANCE_MAX,4000000306,Broad 8,1234567890,Northstar Retail,PERFORMANCE_MAX,118691,2624,3159789071,0.02211,26621977,1204188,54,6981.37,2024-11-06,google
3000000031,Black Friday Retargeting - Promo Push SEARCH,4000000307,Broad 0,1234567890,Northstar Retail,SEARCH,399569,23358,16918628505,0.05846,42342195,724318,437,53491.69,2024-11-07,google
3000000031,Cyber Week High Intent - Gift Guide DISPLAY,4000000308,Asset Group 1,1234567890,Northstar Retail,DISPLAY,346659,8995,17587016586,0.02595,50732901,1955199,241,32790.18,2024-11-08,google
3000000031,Loyalty Lookalike - Promo Push PERFORMANCE_MAX,4000000309,Phrase 2,1234567890,Northstar Retail,PERFORMANCE_MAX,89148,3160,1580979630,0.03544,17734325,500310,62,8388.47,2024-11-09,google
3000000031,Holiday Retargeting - Gift Guide DISPLAY,4000000310,Asset Group 3,1234567890,Northstar Retail,DISPLAY,286315,2795,10606090516,0.00976,37043433,3794666,97,6550.72,2024-11-10,google
3000000032,New Arrivals Retargeting - Value Props DISPLAY,4000000311,Broad 4,1234567890,Northstar Retail,DISPLAY,357820,18577,18349661015,0.05192,51281821,987762,206,10063.12,2024-11-11,google
3000000032,Cyber Week Prospecting - Broad SHOPPING,4000000312,Product Group 5,1234567890,Northstar Retail,SHOPPING,343402,14488,10112434206,0.04219,29447802,697987,822,32439.95,2024-11-12,google
3000000032,Black Friday Retargeting - Core Terms VIDEO,4000000313,Broad 6,1234567890,Northstar Retail,VIDEO,429579,8807,6485678145,0.02050,15097754,736423,410,49185.60,2024-11-13,google
3000000032,Holiday Lookalike - Core Terms DISPLAY,4000000314,Broad 7,1234567890,Northstar Retail,DISPLAY,216522,5542,9375613300,0.02559,43300973,1691738,318,34015.89,2024-11-14,google
3000000032,Evergreen High Intent - Core Terms DISPLAY,4000000315,Phrase 8,1234567890,Northstar Retail,DISPLAY,673236,5265,21166369794,0.00782,31439747,4020203,402,37074.21,2024-11-15,google
3000000032,Loyalty Lapsed Customers - Promo Push PERFORMANCE_MAX,4000000316,Exact 0,1234567890,Northstar Retail,PERFORMANCE_MAX,553538,26762,11710281880,0.04835,21155335,437571,959,101387.64,2024-11-16,google
3000000032,Loyalty Lapsed Customers - Broad SEARCH,4000000317,Product Group 1,1234567890,Northstar Retail,SEARCH,220541,14300,2323912424,0.06484,10537326,162511,498,33303.11,2024-11-17,google
3000000032,New Arrivals Cart Abandoners - Promo Push VIDEO,4000000318,Product Group 2,1234567890,Northstar Retail,VIDEO,536274,1724,18912683179,0.00321,35266828,10970234,19,1644.98,2024-11-18,google
3000000032,Cyber Week High Intent - Broad PERFORMANCE_MAX,4000000319,Exact 3,1234567890,Northstar Retail,PERFORMANCE_MAX,142789,7706,7055084756,0.05397,49409161,915531,431,49810.22,2024-11-19,google
3000000032,Cyber Week Lookalike - Gift Guide VIDEO,4000000320,Broad 4,1234567890,Northstar Retail,VIDEO,37318,1999,727648171,0.05357,19498584,364006,113,9465.64,2024-11-20,google
3000000033,Black Friday Lookalike - Promo Push SEARCH,4000000321,Phrase 5,1234567890,Northstar Retail,SEARCH,834478,39921,19339736863,0.04784,23175850,484450,2718,125476.54,2024-11-21,google
3000000033,Holiday Cart Abandoners - Broad VIDEO,4000000322,Broad 6,1234567890,Northstar Retail,VIDEO,279997,13369,3241766302,0.04775,11577861,242484,704,80425.06,2024-11-22,google
3000000033,Cyber Week Prospecting - Promo Push SHOPPING,4000000323,Exact 7,1234567890,Northstar Retail,SHOPPING,629456,40257,14927188937,0.06396,23714428,370797,2933,325083.34,2024-11-23,google
3000000033,New Arrivals Cart Abandoners - Gift Guide SEARCH,4000000324,Phrase 8,1234567890,Northstar Retail,SEARCH,167902,2078,6000357263,0.01238,35737259,2887564,33,1695.96,2024-11-24,google
3000000033,New Arrivals Retargeting - Top Sellers SEARCH,4000000325,Phrase 0,1234567890,Northstar Retail,SEARCH,780381,32882,14912019743,0.04214,19108640,453501,2532,144357.32,2024-11-25,google
3000000033,Cyber Week Retargeting - Broad SHOPPING,4000000326,Asset Group 1,1234567890,Northstar Retail,SHOPPING,783810,31513,12014930432,0.04021,15328881,381269,2316,328156.42,2024-11-26,google
3000000033,Holiday Cart Abandoners - Core Terms VIDEO,4000000327,Broad 2,1234567890,Northstar Retail,VIDEO,928557,40557,20021441311,0.04368,21561887,493662,2994,315897.36,2024-11-27,google
3000000033,Holiday Retargeting - Value Props VIDEO,4000000328,Exact 3,1234567890,Northstar Retail,VIDEO,881044,61995,30108171517,0.07037,34173289,485655,3896,349522.76,2024-11-28,google
3000000033,Evergreen Retargeting - Broad PERFORMANCE_MAX,4000000329,Phrase 4,1234567890,Northstar Retail,PERFORMANCE_MAX,315315,19427,10319612244,0.06161,32727946,531199,1095,107577.45,2024-11-29,google
3000000033,New Arrivals Cart Abandoners - Value Props DISPLAY,4000000330,Exact 5,1234567890,Northstar Retail,DISPLAY,612592,23193,27962546580,0.03786,45646281,1205646,1324,110943.59,2024-11-30,google
3000000034,Cyber Week Retargeting - Value Props DISPLAY,4000000331,Product Group 6,1234567890,Northstar Retail,DISPLAY,232021,11037,2072155373,0.04757,8930896,187746,616,34556.32,2024-11-01,google
3000000034,Black Friday Lookalike - Core Terms PERFORMANCE_MAX,4000000332,Exact 7,1234567890,Northstar Retail,PERFORMANCE_MAX,268181,11564,9464308770,0.04312,35290751,818429,160,21615.54,2024-11-02,google
3000000034,New Arrivals Lapsed Customers - Broad SEARCH,4000000333,Broad 8,1234567890,Northstar Retail,SEARCH,259772,2583,3399418646,0.00994,13086163,1316074,80,11991.08,2024-11-03,google
3000000034,Evergreen Cart Abandoners - Top Sellers DISPLAY,4000000334,Broad 0,1234567890,Northstar Retail,DISPLAY,292624,10036,9883808380,0.03429,33776479,984835,746,64167.30,2024-11-04,google
3000000034,New Arrivals Prospecting - Core Terms VIDEO,4000000335,Phrase 1,1234567890,Northstar Retail,VIDEO,850502,39642,14086271867,0.04661,16562303,355337,2045,79063.82,2024-11-05,google
3000000034,Holiday Retargeting - Broad SEARCH,4000000336,Exact 2,1234567890,Northstar Retail,SEARCH,525515,16391,28754046631,0.03119,54715939,1754258,207,19497.27,2024-11-06,google
3000000034,Evergreen High Intent - Gift Guide SEARCH,4000000337,Phrase 3,1234567890,Northstar Retail,SEARCH,143888,4858,3193940416,0.03376,22197406,657460,299,40652.68,2024-11-07,google
3000000034,Holiday Retargeting - Broad VIDEO,4000000338,Product Group 4,1234567890,Northstar Retail,VIDEO,925954,55413,37824131804,0.05984,40848824,682586,1604,230713.52,2024-11-08,google
3000000034,Loyalty Prospecting - Gift Guide VIDEO,4000000339,Phrase 5,1234567890,Northstar Retail,VIDEO,895075,31759,20665516078,0.03548,23088027,650698,523,42554.06,2024-11-09,google
3000000034,Loyalty Cart Abandoners - Broad VIDEO,4000000340,Product Group 6,1234567890,Northstar Retail,VIDEO,423580,16180,22051234723,0.03820,52059197,1362870,138,17031.15,2024-11-10,google
3000000035,Evergreen Prospecting - Gift Guide SHOPPING,4000000341,Asset Group 7,1234567890,Northstar Retail,SHOPPING,50728,3316,1859780472,0.06537,36661813,560851,245,14058.78,2024-11-11,google
3000000035,New Arrivals High Intent - Core Terms SEARCH,4000000342,Exact 8,1234567890,Northstar Retail,SEARCH,828411,63475,8686135813,0.07662,10485298,136843,3356,144759.13,2024-11-12,google
3000000035,Black Friday Retargeting - Top Sellers PERFORMANCE_MAX,4000000343,Product Group 0,1234567890,Northstar Retail,PERFORMANCE_MAX,45883,1569,2426575223,0.03419,52886150,1546574,107,11379.10,2024-11-13,google
3000000035,Holiday Lookalike - Gift Guide PERFORMANCE_MAX,4000000344,Broad 1,1234567890,Northstar Retail,PERFORMANCE_MAX,219349,15485,5995344849,0.07060,27332447,387171,868,52018.94,2024-11-14,google
3000000035,Cyber Week Retargeting - Core Terms DISPLAY,4000000345,Exact 2,1234567890,Northstar Retail,DISPLAY,273292,7952,8798789323,0.02910,32195561,1106488,240,22777.76,2024-11-15,google
3000000035,Evergreen Lookalike - Value Props DISPLAY,4000000346,Product Group 3,1234567890,Northstar Retail,DISPLAY,577901,9227,30870654981,0.01597,53418587,3345687,551,50964.65,2024-11-16,google
3000000035,Black Friday Retargeting - Broad VIDEO,4000000347,Product Group 4,1234567890,Northstar Retail,VIDEO,356511,11338,3862908743,0.03180,10835314,340705,758,68963.43,2024-11-17,google
3000000035,Black Friday Cart Abandoners - Gift Guide SHOPPING,4000000348,Asset Group 5,1234567890,Northstar Retail,SHOPPING,140183,4757,1765115154,0.03393,12591506,371056,220,17238.69,2024-11-18,google
3000000035,Black Friday Cart Abandoners - Core Terms DISPLAY,4000000349,Exact 6,1234567890,Northstar Retail,DISPLAY,370075,3163,11787882479,0.00855,31852685,3726804,183,17798.17,2024-11-19,google
3000000035,Holiday Retargeting - Core Terms VIDEO,4000000350,Product Group 7,1234567890,Northstar Retail,VIDEO,515399,26997,25406750694,0.05238,49295305,941095,233,31195.03,2024-11-20,google
3000000036,Loyalty Lapsed Customers - Gift Guide PERFORMANCE_MAX,4000000351,Phrase 8,1234567890,Northstar Retail,PERFORMANCE_MAX,170854,1362,7294503419,0.00797,42694367,5355729,11,1193.26,2024-11-21,google
3000000036,Evergreen Lookalike - Value Props SHOPPING,4000000352,Phrase 0,1234567890,Northstar Retail,SHOPPING,300300,12413,16082531097,0.04134,53554882,1295620,269,21751.35,2024-11-22,google
3000000036,Cyber Week Lookalike - Core Terms DISPLAY,4000000353,Phrase 1,1234567890,Northstar Retail,DISPLAY,287245,11728,15325071895,0.04083,53351919,1306708,254,25403.09,2024-11-23,google
3000000036,Holiday High Intent - Promo Push SHOPPING,4000000354,Phrase 2,1234567890,Northstar Retail,SHOPPING,124568,1129,1613002863,0.00906,12948774,1428700,24,904.73,2024-11-24,google
3000000036,Black Friday Cart Abandoners - Gift Guide VIDEO,4000000355,Product Group 3,1234567890,Northstar Retail,VIDEO,232276,4240,3620287799,0.01825,15586147,853841,157,17436.65,2024-11-25,google
3000000036,Holiday Lookalike - Promo Push PERFORMANCE_MAX,4000000356,Exact 4,1234567890,Northstar Retail,PERFORMANCE_MAX,91944,1241,2581247791,0.01349,28074130,2079974,44,2004.84,2024-11-26,google
3000000036,Black Friday High Intent - Value Props SHOPPING,4000000357,Broad 5,1234567890,Northstar Retail,SHOPPING,917267,5384,44170499793,0.00587,48154463,8204030,267,10082.64,2024-11-27,google
3000000036,New Arrivals Retargeting - Gift Guide VIDEO,4000000358,Asset Group 6,1234567890,Northstar Retail,VIDEO,627472,20701,19821518356,0.03299,31589487,957515,763,75336.35,2024-11-28,google
3000000036,New Arrivals Cart Abandoners - Core Terms SHOPPING,4000000359,Product Group 7,1234567890,Northstar Retail,SHOPPING,844135,61222,22898250058,0.07253,27126289,374020,1551,55612.12,2024-11-29,google
3000000036,Evergreen High Intent - Promo Push DISPLAY,4000000360,Product Group 8,1234567890,Northstar Retail,DISPLAY,357531,16856,17891617005,0.04714,50042142,1061439,148,18734.81,2024-11-30,google
3000000037,Cyber Week High Intent - Gift Guide SHOPPING,4000000361,Exact 0,1234567890,Northstar Retail,SHOPPING,85731,1191,2991309269,0.01389,34891804,2511595,35,4061.57,2024-11-01,google
3000000037,New Arrivals Cart Abandoners - Top Sellers SEARCH,4000000362,Broad 1,1234567890,Northstar Retail,SEARCH,62744,1464,520974858,0.02334,8303182,355857,103,10399.33,2024-11-02,google
3000000037,Black Friday Prospecting - Value Props DISPLAY,4000000363,Asset Group 2,1234567890,Northstar Retail,DISPLAY,310030,1680,3445839547,0.00542,11114536,2051095,57,5292.22,2024-11-03,google
3000000037,Loyalty Cart Abandoners - Value Props PERFORMANCE_MAX,4000000364,Phrase 3,1234567890,Northstar Retail,PERFORMANCE_MAX,377559,8022,16450750843,0.02125,43571338,2050704,158,18187.82,2024-11-04,google
3000000037,Holiday High Intent - Broad VIDEO,4000000365,Phrase 4,1234567890,Northstar Retail,VIDEO,118683,6755,3893174366,0.05691,32803134,576340,490,64809.40,2024-11-05,google
3000000037,Loyalty Cart Abandoners - Broad DISPLAY,4000000366,Exact 5,1234567890,Northstar Retail,DISPLAY,59982,4116,2191494273,0.06863,36535865,532433,186,22188.20,2024-11-06,google
3000000037,Evergreen Prospecting - Promo Push SEARCH,4000000367,Exact 6,1234567890,Northstar Retail,SEARCH,344242,11772,10982110917,0.03420,31902298,932901,280,18968.16,2024-11-07,google
3000000037,Holiday Lapsed Customers - Promo Push VIDEO,4000000368,Broad 7,1234567890,Northstar Retail,VIDEO,662016,10425,5544633390,0.01575,8375377,531859,212,28969.81,2024-11-08,google
3000000037,Black Friday Retargeting - Core Terms PERFORMANCE_MAX,4000000369,Phrase 8,1234567890,Northstar Retail,PERFORMANCE_MAX,604464,37885,6424126214,0.06268,10627806,169569,2477,313459.23,2024-11-09,google
3000000037,New Arrivals Cart Abandoners - Core Terms PERFORMANCE_MAX,4000000370,Product Group 0,1234567890,Northstar Retail,PERFORMANCE_MAX,182379,5126,5923677241,0.02811,32480040,1155614,82,4095.23,2024-11-10,google
3000000038,Black Friday Lookalike - Top Sellers SHOPPING,4000000371,Exact 1,1234567890,Northstar Retail,SHOPPING,877736,28989,10095762036,0.03303,11502048,348262,785,68274.18,2024-11-11,google
3000000038,Holiday Lookalike - Core Terms SHOPPING,4000000372,Broad 2,1234567890,Northstar Retail,SHOPPING,541158,40393,6670193488,0.07464,12325778,165132,2845,245357.31,2024-11-12,google
3000000038,Cyber Week Prospecting - Broad SEARCH,4000000373,Asset Group 3,1234567890,Northstar Retail,SEARCH,747256,27893,32874884993,0.03733,43994140,1178607,1884,103127.26,2024-11-13,google
3000000038,New Arrivals Lookalike - Top Sellers PERFORMANCE_MAX,4000000374,Broad 4,1234567890,Northstar Retail,PERFORMANCE_MAX,942400,61631,13048461094,0.06540,13845990,211719,1244,87023.76,2024-11-14,google
3000000038,New Arrivals High Intent - Broad DISPLAY,4000000375,Product Group 5,1234567890,Northstar Retail,DISPLAY,592525,42853,26294314579,0.07232,44376718,613593,2152,158699.79,2024-11-15,google
3000000038,Holiday Prospecting - Broad SHOPPING,4000000376,Phrase 6,1234567890,Northstar Retail,SHOPPING,450494,23411,20632930900,0.05197,45800679,881335,1642,179985.95,2024-11-16,google
3000000038,Black Friday Cart Abandoners - Broad SEARCH,4000000377,Product Group 7,1234567890,Northstar Retail,SEARCH,31597,936,1033441217,0.02964,32706941,1104104,23,1298.24,2024-11-17,google
3000000038,Cyber Week Cart Abandoners - Value Props VIDEO,4000000378,Product Group 8,1234567890,Northstar Retail,VIDEO,144040,2706,6423935431,0.01879,44598274,2373960,43,1897.81,2024-11-18,google
3000000038,Loyalty Retargeting - Core Terms DISPLAY,4000000379,Product Group 0,1234567890,Northstar Retail,DISPLAY,659407,43912,31609302775,0.06659,47935953,719833,1659,248525.73,2024-11-19,google
3000000038,New Arrivals Prospecting - Core Terms PERFORMANCE_MAX,4000000380,Exact 1,1234567890,Northstar Retail,PERFORMANCE_MAX,600623,42817,4808263168,0.07129,8005460,112298,2168,81632.11,2024-11-20,google
3000000039,Loyalty Cart Abandoners - Core Terms VIDEO,4000000381,Exact 2,1234567890,Northstar Retail,VIDEO,799266,6568,17766089225,0.00822,22228006,2704947,285,23325.71,2024-11-21,google
3000000039,New Arrivals Retargeting - Core Terms SEARCH,4000000382,Exact 3,1234567890,Northstar Retail,SEARCH,427529,26592,12016824708,0.06220,28107625,451896,1811,166773.60,2024-11-22,google
3000000039,Holiday Cart Abandoners - Value Props SHOPPING,4000000383,Product Group 4,1234567890,Northstar Retail,SHOPPING,389552,15972,13865622386,0.04100,35593765,868121,830,35671.38,2024-11-23,google
3000000039,Holiday Cart Abandoners - Core Terms VIDEO,4000000384,Product Group 5,1234567890,Northstar Retail,VIDEO,785524,23279,15258687447,0.02963,19424852,655470,1241,108879.20,2024-11-24,google
3000000039,Evergreen Retargeting - Broad SHOPPING,4000000385,Product Group 6,1234567890,Northstar Retail,SHOPPING,110424,5818,1281448891,0.05269,11604804,220256,247,25794.14,2024-11-25,google
3000000039,New Arrivals Prospecting - Promo Push DISPLAY,4000000386,Phrase 7,1234567890,Northstar Retail,DISPLAY,400896,20116,15921205536,0.05018,39714054,791470,829,123376.94,2024-11-26,google
3000000039,Cyber Week Retargeting - Promo Push SHOPPING,4000000387,Broad 8,1234567890,Northstar Retail,SHOPPING,63139,2425,2021371872,0.03840,32014632,833555,30,1675.69,2024-11-27,google
3000000039,New Arrivals Prospecting - Core Terms VIDEO,4000000388,Asset Group 0,1234567890,Northstar Retail,VIDEO,477175,26265,6731512177,0.05504,14107009,256292,556,64799.07,2024-11-28,google
3000000039,Loyalty Lapsed Customers - Gift Guide DISPLAY,4000000389,Exact 1,1234567890,Northstar Retail,DISPLAY,224269,14944,8414265857,0.06663,37518631,563053,142,19201.44,2024-11-29,google
3000000039,Loyalty High Intent - Top Sellers SHOPPING,4000000390,Asset Group 2,1234567890,Northstar Retail,SHOPPING,250618,18789,10962510784,0.07497,43741913,583454,837,102609.51,2024-11-30,google
3000000040,Evergreen Lapsed Customers - Promo Push DISPLAY,4000000391,Broad 3,1234567890,Northstar Retail,DISPLAY,271101,2179,5960134847,0.00804,21984924,2735262,75,3409.34,2024-11-01,google
3000000040,Holiday Prospecting - Promo Push SHOPPING,4000000392,Exact 4,1234567890,Northstar Retail,SHOPPING,580036,4957,30742908318,0.00855,53001725,6201918,386,44148.79,2024-11-02,google
3000000040,New Arrivals High Intent - Gift Guide SHOPPING,4000000393,Phrase 5,1234567890,Northstar Retail,SHOPPING,580038,33787,8989659152,0.05825,15498397,266069,2608,151214.56,2024-11-03,google
3000000040,Black Friday Lapsed Customers - Top Sellers DISPLAY,4000000394,Product Group 6,1234567890,Northstar Retail,DISPLAY,330503,13219,17581282438,0.04000,53195531,1330001,895,75702.06,2024-11-04,google
3000000040,Evergreen Retargeting - Broad DISPLAY,4000000395,Exact 7,1234567890,Northstar Retail,DISPLAY,176380,8946,4769596703,0.05072,27041596,533154,82,9026.01,2024-11-05,google
3000000040,Black Friday High Intent - Gift Guide PERFORMANCE_MAX,4000000396,Phrase 8,1234567890,Northstar Retail,PERFORMANCE_MAX,940644,70779,15758614520,0.07525,16753006,222645,4585,284479.35,2024-11-06,google
3000000040,Loyalty Retargeting - Broad VIDEO,4000000397,Exact 0,1234567890,Northstar Retail,VIDEO,213908,3707,9350673370,0.01733,43713528,2522437,138,14148.40,2024-11-07,google
