Insertion Order ID,Insertion Order,Line Item ID,Line Item,Creative ID,Creative,Inventory Type,Advertiser ID,Advertiser,Impressions,Clicks,Media Cost (Advertiser Currency),CTR,CPM,CPC,Total Conversions,Date,Currency,platform
78000016,New Arrivals High Intent - Gift Guide Connected TV,88000249,Contextual Connected TV,99000249,Connected TV 15s,Connected TV,556677,Northstar Retail,610890,5325,12451.79,0.87,20.38,2.34,342,2024-11-09,USD,dv360
78000016,Loyalty Retargeting - Gift Guide Display,88000250,Contextual Display,99000250,Display 15s,Display,556677,Northstar Retail,825431,30493,35916.85,3.69,43.51,1.18,276,2024-11-10,USD,dv360
78000016,Holiday Lookalike - Gift Guide Audio,88000251,Private Marketplace Audio,99000251,Audio Native,Audio,556677,Northstar Retail,18373,824,312.82,4.49,17.03,0.38,29,2024-11-11,USD,dv360
78000016,Loyalty Lookalike - Promo Push Audio,88000252,Contextual Audio,99000252,Audio 300x250,Audio,556677,Northstar Retail,102286,5952,4313.03,5.82,42.17,0.72,455,2024-11-12,USD,dv360
78000016,Cyber Week Lookalike - Top Sellers Display,88000253,Contextual Display,99000253,Display Native,Display,556677,Northstar Retail,731227,43039,13423.42,5.89,18.36,0.31,780,2024-11-13,USD,dv360
78000016,New Arrivals Prospecting - Gift Guide Native,88000254,Private Marketplace Native,99000254,Native 728x90,Native,556677,Northstar Retail,462422,20136,9318.08,4.35,20.15,0.46,1251,2024-11-14,USD,dv360
78000016,Evergreen High Intent - Broad Video,88000255,Contextual Video,99000255,Video 30s,Video,556677,Northstar Retail,520709,4188,25010.88,0.80,48.03,5.97,102,2024-11-15,USD,dv360
78000016,Loyalty High Intent - Broad Connected TV,88000256,Prospecting Connected TV,99000256,Connected TV 300x250,Connected TV,556677,Northstar Retail,695172,43853,28504.09,6.31,41.00,0.65,1111,2024-11-16,USD,dv360
78000017,Cyber Week Prospecting - Promo Push Audio,88000257,Prospecting Audio,99000257,Audio 15s,Audio,556677,Northstar Retail,325043,5162,10303.07,1.59,31.70,2.00,189,2024-11-17,USD,dv360
78000017,Loyalty Lapsed Customers - Gift Guide Native,88000258,Contextual Native,99000258,Native 728x90,Native,556677,Northstar Retail,218127,9061,11264.40,4.15,51.64,1.24,582,2024-11-18,USD,dv360
78000017,Loyalty Cart Abandoners - Value Props Video,88000259,Prospecting Video,99000259,Video 300x250,Video,556677,Northstar Retail,564069,30784,9526.89,5.46,16.89,0.31,1246,2024-11-19,USD,dv360
78000017,Evergreen Retargeting - Core Terms Audio,88000260,Remarketing Audio,99000260,Audio 30s,Audio,556677,Northstar Retail,549695,17540,29249.05,3.19,53.21,1.67,1355,2024-11-20,USD,dv360
78000017,Holiday Retargeting - Promo Push Native,88000261,Private Marketplace Native,99000261,Native 728x90,Native,556677,Northstar Retail,796248,22254,36349.12,2.79,45.65,1.63,674,2024-11-21,USD,dv360
78000017,Loyalty Lapsed Customers - Broad Video,88000262,Remarketing Video,99000262,Video Native,Video,556677,Northstar Retail,930680,24673,33231.77,2.65,35.71,1.35,1135,2024-11-22,USD,dv360
78000017,New Arrivals Prospecting - Top Sellers Audio,88000263,Prospecting Audio,99000263,Audio Native,Audio,556677,Northstar Retail,818982,22759,30928.62,2.78,37.76,1.36,855,2024-11-23,USD,dv360
78000017,Loyalty Lapsed Customers - Core Terms Native,88000264,Contextual Native,99000264,Native 15s,Native,556677,Northstar Retail,631448,23549,29686.43,3.73,47.01,1.26,546,2024-11-24,USD,dv360
78000017,New Arrivals Retargeting - Broad Video,88000265,Contextual Video,99000265,Video 300x250,Video,556677,Northstar Retail,894939,32861,33384.84,3.67,37.30,1.02,1600,2024-11-25,USD,dv360
78000017,Holiday Retargeting - Gift Guide Audio,88000266,Private Marketplace Audio,99000266,Audio 15s,Audio,556677,Northstar Retail,530839,15005,5402.82,2.83,10.18,0.36,240,2024-11-26,USD,dv360
78000017,Holiday Retargeting - Core Terms Audio,88000267,Contextual Audio,99000267,Audio 15s,Audio,556677,Northstar Retail,931512,61484,17776.39,6.60,19.08,0.29,2129,2024-11-27,USD,dv360
78000017,Cyber Week Cart Abandoners - Gift Guide Display,88000268,Contextual Display,99000268,Display Native,Display,556677,Northstar Retail,918367,30833,8916.71,3.36,9.71,0.29,1289,2024-11-28,USD,dv360
78000017,Cyber Week Retargeting - Top Sellers Display,88000269,Remarketing Display,99000269,Display 15s,Display,556677,Northstar Retail,596130,35685,12584.05,5.99,21.11,0.35,1882,2024-11-29,USD,dv360
78000017,Loyalty Retargeting - Top Sellers Native,88000270,Private Marketplace Native,99000270,Native Native,Native,556677,Northstar Retail,868539,36943,8117.14,4.25,9.35,0.22,437,2024-11-30,USD,dv360
78000017,Cyber Week Lapsed Customers - Broad Native,88000271,Contextual Native,99000271,Native 728x90,Native,556677,Northstar Retail,730285,7207,35858.61,0.99,49.10,4.98,438,2024-11-01,USD,dv360
78000017,Loyalty Retargeting - Top Sellers Connected TV,88000272,Prospecting Connected TV,99000272,Connected TV 728x90,Connected TV,556677,Northstar Retail,810086,19599,41731.48,2.42,51.51,2.13,1006,2024-11-02,USD,dv360
78000018,New Arrivals High Intent - Top Sellers Native,88000273,Remarketing Native,99000273,Native 728x90,Native,556677,Northstar Retail,138615,4335,5969.68,3.13,43.07,1.38,296,2024-11-03,USD,dv360
78000018,New Arrivals High Intent - Core Terms Display,88000274,Prospecting Display,99000274,Display Native,Display,556677,Northstar Retail,641050,37807,35254.50,5.90,54.99,0.93,609,2024-11-04,USD,dv360
78000018,Cyber Week Lookalike - Top Sellers Display,88000275,Remarketing Display,99000275,Display 15s,Display,556677,Northstar Retail,206850,1490,8939.95,0.72,43.22,6.00,79,2024-11-05,USD,dv360
78000018,New Arrivals Cart Abandoners - Core Terms Video,88000276,Contextual Video,99000276,Video 728x90,Video,556677,Northstar Retail,472602,23496,17620.52,4.97,37.28,0.75,644,2024-11-06,USD,dv360
78000018,New Arrivals Lookalike - Gift Guide Video,88000277,Contextual Video,99000277,Video 30s,Video,556677,Northstar Retail,943026,33758,20323.45,3.58,21.55,0.60,1202,2024-11-07,USD,dv360
78000018,Holiday Prospecting - Broad Display,88000278,Prospecting Display,99000278,Display 15s,Display,556677,Northstar Retail,161266,1929,5616.53,1.20,34.83,2.91,80,2024-11-08,USD,dv360
78000018,Loyalty Lapsed Customers - Top Sellers Native,88000279,Contextual Native,99000279,Native 728x90,Native,556677,Northstar Retail,175402,1642,5014.78,0.94,28.59,3.05,30,2024-11-09,USD,dv360
78000018,New Arrivals Cart Abandoners - Promo Push Display,88000280,Remarketing Display,99000280,Display 728x90,Display,556677,Northstar Retail,83948,3383,1181.20,4.03,14.07,0.35,226,2024-11-10,USD,dv360
78000018,Holiday High Intent - Core Terms Connected TV,88000281,Private Marketplace Connected TV,99000281,Connected TV 728x90,Connected TV,556677,Northstar Retail,148765,9598,1063.41,6.45,7.15,0.11,433,2024-11-11,USD,dv360
78000018,Black Friday Cart Abandoners - Value Props Native,88000282,Private Marketplace Native,99000282,Native 728x90,Native,556677,Northstar Retail,135819,4331,2158.62,3.19,15.89,0.50,217,2024-11-12,USD,dv360
78000018,Evergreen Retargeting - Broad Display,88000283,Prospecting Display,99000283,Display 15s,Display,556677,Northstar Retail,240590,8944,9675.50,3.72,40.22,1.08,481,2024-11-13,USD,dv360
78000018,Black Friday Retargeting - Top Sellers Audio,88000284,Contextual Audio,99000284,Audio 728x90,Audio,556677,Northstar Retail,774207,30515,26246.27,3.94,33.90,0.86,1349,2024-11-14,USD,dv360
78000018,Cyber Week Lookalike - Gift Guide Connected TV,88000285,Private Marketplace Connected TV,99000285,Connected TV 300x250,Connected TV,556677,Northstar Retail,326237,15469,17805.99,4.74,54.58,1.15,995,2024-11-15,USD,dv360
78000018,Black Friday Prospecting - Value Props Video,88000286,Contextual Video,99000286,Video 30s,Video,556677,Northstar Retail,164755,5065,7573.75,3.07,45.97,1.50,352,2024-11-16,USD,dv360
78000018,New Arrivals Lookalike - Gift Guide Display,88000287,Contextual Display,99000287,Display 30s,Display,556677,Northstar Retail,649420,18374,15340.82,2.83,23.62,0.83,1328,2024-11-17,USD,dv360
78000018,Evergreen Cart Abandoners - Gift Guide Connected TV,88000288,Contextual Connected TV,99000288,Connected TV 15s,Connected TV,556677,Northstar Retail,267077,2922,2172.16,1.09,8.13,0.74,133,2024-11-18,USD,dv360
78000019,Black Friday Retargeting - Broad Video,88000289,Private Marketplace Video,99000289,Video 30s,Video,556677,Northstar Retail,521227,22145,7235.94,4.25,13.88,0.33,884,2024-11-19,USD,dv360
78000019,Evergreen High Intent - Gift Guide Connected TV,88000290,Private Marketplace Connected TV,99000290,Connected TV 300x250,Connected TV,556677,Northstar Retail,330477,21963,16716.38,6.65,50.58,0.76,843,2024-11-20,USD,dv360
78000019,Black Friday Lapsed Customers - Top Sellers Video,88000291,Contextual Video,99000291,Video 300x250,Video,556677,Northstar Retail,837382,62291,14536.00,7.44,17.36,0.23,2333,2024-11-21,USD,dv360
78000019,Evergreen Retargeting - Gift Guide Audio,88000292,Prospecting Audio,99000292,Audio Native,Audio,556677,Northstar Retail,425169,31764,11305.76,7.47,26.59,0.36,988,2024-11-22,USD,dv360
78000019,Evergreen Lapsed Customers - Core Terms Display,88000293,Contextual Display,99000293,Display 15s,Display,556677,Northstar Retail,251333,8310,2591.63,3.31,10.31,0.31,229,2024-11-23,USD,dv360
78000019,Evergreen Prospecting - Promo Push Audio,88000294,Prospecting Audio,99000294,Audio 15s,Audio,556677,Northstar Retail,195728,3799,1910.87,1.94,9.76,0.50,58,2024-11-24,USD,dv360
78000019,Cyber Week High Intent - Core Terms Display,88000295,Contextual Display,99000295,Display 30s,Display,556677,Northstar Retail,527208,10842,18368.07,2.06,34.84,1.69,255,2024-11-25,USD,dv360
78000019,Loyalty Prospecting - Gift Guide Native,88000296,Remarketing Native,99000296,Native 300x250,Native,556677,Northstar Retail,736795,4306,18083.16,0.58,24.54,4.20,189,2024-11-26,USD,dv360
78000019,New Arrivals Cart Abandoners - Broad Native,88000297,Prospecting Native,99000297,Native 15s,Native,556677,Northstar Retail,932202,9289,27875.45,1.00,29.90,3.00,340,2024-11-27,USD,dv360
78000019,Evergreen Cart Abandoners - Top Sellers Native,88000298,Private Marketplace Native,99000298,Native 30s,Native,556677,Northstar Retail,392242,12751,6981.21,3.25,17.80,0.55,396,2024-11-28,USD,dv360
78000019,Loyalty Retargeting - Promo Push Audio,88000299,Contextual Audio,99000299,Audio 728x90,Audio,556677,Northstar Retail,400383,25201,6954.47,6.29,17.37,0.28,780,2024-11-29,USD,dv360
78000019,Evergreen Cart Abandoners - Value Props Video,88000300,Contextual Video,99000300,Video 15s,Video,556677,Northstar Retail,283422,10266,12134.28,3.62,42.81,1.18,311,2024-11-30,USD,dv360
78000019,Holiday Lookalike - Promo Push Native,88000301,Private Marketplace Native,99000301,Native Native,Native,556677,Northstar Retail,763412,53703,41657.94,7.03,54.57,0.78,2676,2024-11-01,USD,dv360
78000019,Black Friday Prospecting - Promo Push Connected TV,88000302,Contextual Connected TV,99000302,Connected TV 300x250,Connected TV,556677,Northstar Retail,672828,32068,13633.77,4.77,20.26,0.43,1216,2024-11-02,USD,dv360
78000019,Cyber Week Cart Abandoners - Top Sellers Native,88000303,Remarketing Native,99000303,Native 300x250,Native,556677,Northstar Retail,197681,9381,9923.02,4.75,50.20,1.06,334,2024-11-03,USD,dv360
78000019,Cyber Week Lookalike - Broad Video,88000304,Prospecting Video,99000304,Video 15s,Video,556677,Northstar Retail,421744,25450,3233.41,6.03,7.67,0.13,693,2024-11-04,USD,dv360
78000020,Loyalty Prospecting - Core Terms Native,88000305,Remarketing Native,99000305,Native 15s,Native,556677,Northstar Retail,884931,18070,36314.19,2.04,41.04,2.01,1248,2024-11-05,USD,dv360
78000020,Loyalty Cart Abandoners - Promo Push Connected TV,88000306,Prospecting Connected TV,99000306,Connected TV 30s,Connected TV,556677,Northstar Retail,397445,9129,20554.17,2.30,51.72,2.25,301,2024-11-06,USD,dv360
78000020,Cyber Week Lapsed Customers - Core Terms Video,88000307,Remarketing Video,99000307,Video 728x90,Video,556677,Northstar Retail,89041,2330,1466.71,2.62,16.47,0.63,44,2024-11-07,USD,dv360
78000020,New Arrivals Lapsed Customers - Value Props Video,88000308,Prospecting Video,99000308,Video 300x250,Video,556677,Northstar Retail,268211,6137,14439.96,2.29,53.84,2.35,404,2024-11-08,USD,dv360
78000020,Evergreen High Intent - Top Sellers Native,88000309,Remarketing Native,99000309,Native Native,Native,556677,Northstar Retail,770988,9094,16678.05,1.18,21.63,1.83,231,2024-11-09,USD,dv360
78000020,New Arrivals Cart Abandoners - Gift Guide Video,88000310,Private Marketplace Video,99000310,Video Native,Video,556677,Northstar Retail,371936,23629,12989.31,6.35,34.92,0.55,1800,2024-11-10,USD,dv360
78000020,Cyber Week Lapsed Customers - Core Terms Connected TV,88000311,Prospecting Connected TV,99000311,Connected TV 300x250,Connected TV,556677,Northstar Retail,433223,17116,10798.16,3.95,24.93,0.63,517,2024-11-11,USD,dv360
78000020,Evergreen Retargeting - Promo Push Display,88000312,Remarketing Display,99000312,Display 728x90,Display,556677,Northstar Retail,926912,70595,34954.87,7.62,37.71,0.50,4137,2024-11-12,USD,dv360
78000020,New Arrivals Retargeting - Value Props Audio,88000313,Remarketing Audio,99000313,Audio 300x250,Audio,556677,Northstar Retail,64398,2333,1495.74,3.62,23.23,0.64,83,2024-11-13,USD,dv360
78000020,Loyalty Prospecting - Top Sellers Connected TV,88000314,Private Marketplace Connected TV,99000314,Connected TV 728x90,Connected TV,556677,Northstar Retail,685683,23650,11501.21,3.45,16.77,0.49,1170,2024-11-14,USD,dv360
78000020,Cyber Week Cart Abandoners - Promo Push Display,88000315,Remarketing Display,99000315,Display 300x250,Display,556677,Northstar Retail,475433,23255,19581.40,4.89,41.19,0.84,1443,2024-11-15,USD,dv360
78000020,Evergreen Lookalike - Top Sellers Video,88000316,Prospecting Video,99000316,Video 728x90,Video,556677,Northstar Retail,225357,9341,6239.83,4.15,27.69,0.67,262,2024-11-16,USD,dv360
78000020,Cyber Week Cart Abandoners - Broad Audio,88000317,Prospecting Audio,99000317,Audio 15s,Audio,556677,Northstar Retail,165583,11690,8617.48,7.06,52.04,0.74,657,2024-11-17,USD,dv360
78000020,Holiday Lookalike - Promo Push Video,88000318,Contextual Video,99000318,Video 300x250,Video,556677,Northstar Retail,220480,12536,9454.18,5.69,42.88,0.75,671,2024-11-18,USD,dv360
78000020,Evergreen Lapsed Customers - Top Sellers Native,88000319,Remarketing Native,99000319,Native 15s,Native,556677,Northstar Retail,643027,45016,7588.12,7.00,11.80,0.17,767,2024-11-19,USD,dv360
78000020,Cyber Week Lookalike - Promo Push Connected TV,88000320,Remarketing Connected TV,99000320,Connected TV Native,Connected TV,556677,Northstar Retail,471560,13626,10662.67,2.89,22.61,0.78,743,2024-11-20,USD,dv360
78000021,New Arrivals Cart Abandoners - Value Props Display,88000321,Contextual Display,99000321,Display 728x90,Display,556677,Northstar Retail,405878,27899,12495.59,6.87,30.79,0.45,1924,2024-11-21,USD,dv360
78000021,New Arrivals Cart Abandoners - Core Terms Native,88000322,Remarketing Native,99000322,Native Native,Native,556677,Northstar Retail,849897,55499,21838.38,6.53,25.70,0.39,2222,2024-11-22,USD,dv360
78000021,Cyber Week Cart Abandoners - Broad Native,88000323,Prospecting Native,99000323,Native 15s,Native,556677,Northstar Retail,378314,8937,16893.83,2.36,44.66,1.89,363,2024-11-23,USD,dv360
78000021,Holiday High Intent - Promo Push Video,88000324,Remarketing Video,99000324,Video 300x250,Video,556677,Northstar Retail,452464,13697,22154.53,3.03,48.96,1.62,238,2024-11-24,USD,dv360
78000021,Evergreen Prospecting - Gift Guide Display,88000325,Private Marketplace Display,99000325,Display 728x90,Display,556677,Northstar Retail,853268,43736,25149.34,5.13,29.47,0.58,663,2024-11-25,USD,dv360
78000021,Evergreen Prospecting - Gift Guide Native,88000326,Contextual Native,99000326,Native 30s,Native,556677,Northstar Retail,579319,23830,21251.86,4.11,36.68,0.89,241,2024-11-26,USD,dv360
78000021,Holiday High Intent - Top Sellers Display,88000327,Remarketing Display,99000327,Display 15s,Display,556677,Northstar Retail,649853,12971,17229.93,2.00,26.51,1.33,928,2024-11-27,USD,dv360
78000021,Evergreen Cart Abandoners - Value Props Video,88000328,Remarketing Video,99000328,Video Native,Video,556677,Northstar Retail,128913,9856,6032.15,7.65,46.79,0.61,613,2024-11-28,USD,dv360
78000021,Black Friday Lookalike - Promo Push Connected TV,88000329,Private Marketplace Connected TV,99000329,Connected TV 300x250,Connected TV,556677,Northstar Retail,315079,6615,14492.54,2.10,46.00,2.19,515,2024-11-29,USD,dv360
78000021,Holiday Lookalike - Promo Push Video,88000330,Contextual Video,99000330,Video 30s,Video,556677,Northstar Retail,822196,56169,29981.93,6.83,36.47,0.53,1911,2024-11-30,USD,dv360
78000021,Evergreen Lapsed Customers - Broad Native,88000331,Prospecting Native,99000331,Native 300x250,Native,556677,Northstar Retail,515154,39089,17464.10,7.59,33.90,0.45,2036,2024-11-01,USD,dv360
78000021,New Arrivals High Intent - Value Props Video,88000332,Prospecting Video,99000332,Video 300x250,Video,556677,Northstar Retail,497804,30510,15477.10,6.13,31.09,0.51,1301,2024-11-02,USD,dv360
78000021,Black Friday Lapsed Customers - Broad Connected TV,88000333,Prospecting Connected TV,99000333,Connected TV 300x250,Connected TV,556677,Northstar Retail,438302,21714,17810.83,4.95,40.64,0.82,853,2024-11-03,USD,dv360
78000021,Evergreen Prospecting - Value Props Display,88000334,Remarketing Display,99000334,Display 300x250,Display,556677,Northstar Retail,351882,20934,19252.94,5.95,54.71,0.92,565,2024-11-04,USD,dv360
78000021,Loyalty Prospecting - Value Props Connected TV,88000335,Private Marketplace Connected TV,99000335,Connected TV 15s,Connected TV,556677,Northstar Retail,459148,4365,4721.83,0.95,10.28,1.08,215,2024-11-05,USD,dv360
78000021,New Arrivals Cart Abandoners - Core Terms Connected TV,88000336,Contextual Connected TV,99000336,Connected TV 300x250,Connected TV,556677,Northstar Retail,321366,24741,9820.81,7.70,30.56,0.40,285,2024-11-06,USD,dv360
78000022,Cyber Week Cart Abandoners - Broad Display,88000337,Contextual Display,99000337,Display 728x90,Display,556677,Northstar Retail,124858,1676,5258.26,1.34,42.11,3.14,126,2024-11-07,USD,dv360
78000022,Loyalty Lookalike - Promo Push Audio,88000338,Prospecting Audio,99000338,Audio 30s,Audio,556677,Northstar Retail,309969,11371,12855.16,3.67,41.47,1.13,667,2024-11-08,USD,dv360
78000022,Holiday High Intent - Broad Connected TV,88000339,Remarketing Connected TV,99000339,Connected TV Native,Connected TV,556677,Northstar Retail,764962,50636,40940.06,6.62,53.52,0.81,1343,2024-11-09,USD,dv360
78000022,Loyalty Lookalike - Gift Guide Native,88000340,Private Marketplace Native,99000340,Native 15s,Native,556677,Northstar Retail,710547,7056,30474.00,0.99,42.89,4.32,65,2024-11-10,USD,dv360
78000022,Cyber Week Cart Abandoners - Core Terms Audio,88000341,Private Marketplace Audio,99000341,Audio 15s,Audio,556677,Northstar Retail,79656,4630,1976.91,5.81,24.82,0.43,192,2024-11-11,USD,dv360
78000022,Cyber Week Retargeting - Top Sellers Video,88000342,Private Marketplace Video,99000342,Video 15s,Video,556677,Northstar Retail,512945,16501,20033.20,3.22,39.06,1.21,189,2024-11-12,USD,dv360
78000022,Cyber Week Lapsed Customers - Broad Native,88000343,Contextual Native,99000343,Native Native,Native,556677,Northstar Retail,578458,40676,29468.80,7.03,50.94,0.72,633,2024-11-13,USD,dv360
78000022,Holiday Retargeting - Value Props Native,88000344,Contextual Native,99000344,Native 300x250,Native,556677,Northstar Retail,21423,1390,247.26,6.49,11.54,0.18,79,2024-11-14,USD,dv360
78000022,New Arrivals Lapsed Customers - Top Sellers Audio,88000345,Remarketing Audio,99000345,Audio 30s,Audio,556677,Northstar Retail,929918,49825,25487.42,5.36,27.41,0.51,3268,2024-11-15,USD,dv360
78000022,Evergreen Lapsed Customers - Core Terms Display,88000346,Private Marketplace Display,99000346,Display 300x250,Display,556677,Northstar Retail,762163,10037,21076.67,1.32,27.65,2.10,220,2024-11-16,USD,dv360
78000022,Black Friday Retargeting - Core Terms Display,88000347,Prospecting Display,99000347,Display 300x250,Display,556677,Northstar Retail,724775,6868,31285.41,0.95,43.17,4.56,316,2024-11-17,USD,dv360
78000022,New Arrivals Prospecting - Promo Push Native,88000348,Private Marketplace Native,99000348,Native 300x250,Native,556677,Northstar Retail,249185,10028,7691.57,4.02,30.87,0.77,566,2024-11-18,USD,dv360
78000022,Holiday Prospecting - Top Sellers Connected TV,88000349,Contextual Connected TV,99000349,Connected TV 30s,Connected TV,556677,Northstar Retail,196431,4437,4136.91,2.26,21.06,0.93,178,2024-11-19,USD,dv360
78000022,Loyalty High Intent - Promo Push Video,88000350,Remarketing Video,99000350,Video 728x90,Video,556677,Northstar Retail,231764,13711,8761.20,5.92,37.80,0.64,1038,2024-11-20,USD,dv360
78000022,Black Friday Cart Abandoners - Value Props Connected TV,88000351,Private Marketplace Connected TV,99000351,Connected TV 15s,Connected TV,556677,Northstar Retail,670259,47928,10424.98,7.15,15.55,0.22,1325,2024-11-21,USD,dv360
78000022,Evergreen Prospecting - Top Sellers Native,88000352,Prospecting Native,99000352,Native 300x250,Native,556677,Northstar Retail,756825,48914,16565.87,6.46,21.89,0.34,1344,2024-11-22,USD,dv360
78000023,Cyber Week Lookalike - Value Props Connected TV,88000353,Private Marketplace Connected TV,99000353,Connected TV Native,Connected TV,556677,Northstar Retail,371975,24862,17717.27,6.68,47.63,0.71,1141,2024-11-23,USD,dv360
78000023,Cyber Week Prospecting - Broad Connected TV,88000354,Remarketing Connected TV,99000354,Connected TV 300x250,Connected TV,556677,Northstar Retail,652297,31833,28015.68,4.88,42.95,0.88,445,2024-11-24,USD,dv360
78000023,Loyalty Lapsed Customers - Value Props Video,88000355,Contextual Video,99000355,Video 300x250,Video,556677,Northstar Retail,715205,9745,34193.29,1.36,47.81,3.51,550,2024-11-25,USD,dv360
78000023,Holiday Lapsed Customers - Gift Guide Native,88000356,Prospecting Native,99000356,Native Native,Native,556677,Northstar Retail,852621,29336,14565.40,3.44,17.08,0.50,1140,2024-11-26,USD,dv360
78000023,Black Friday Retargeting - Top Sellers Video,88000357,Remarketing Video,99000357,Video 30s,Video,556677,Northstar Retail,252891,13204,6230.23,5.22,24.64,0.47,216,2024-11-27,USD,dv360
78000023,Cyber Week Prospecting - Top Sellers Display,88000358,Remarketing Display,99000358,Display 30s,Display,556677,Northstar Retail,35723,2486,729.55,6.96,20.42,0.29,21,2024-11-28,USD,dv360
78000023,Loyalty High Intent - Core Terms Connected TV,88000359,Prospecting Connected TV,99000359,Connected TV 300x250,Connected TV,556677,Northstar Retail,945521,52544,31946.52,5.56,33.79,0.61,1938,2024-11-29,USD,dv360
78000023,Cyber Week Lapsed Customers - Value Props Native,88000360,Contextual Native,99000360,Native 15s,Native,556677,Northstar Retail,621807,29639,33848.08,4.77,54.44,1.14,515,2024-11-30,USD,dv360
78000023,Loyalty Retargeting - Gift Guide Native,88000361,Remarketing Native,99000361,Native 15s,Native,556677,Northstar Retail,643003,35133,33606.03,5.46,52.26,0.96,1640,2024-11-01,USD,dv360
78000023,Loyalty Lapsed Customers - Promo Push Audio,88000362,Private Marketplace Audio,99000362,Audio 728x90,Audio,556677,Northstar Retail,39337,2068,1207.41,5.26,30.69,0.58,84,2024-11-02,USD,dv360
78000023,Holiday High Intent - Core Terms Video,88000363,Private Marketplace Video,99000363,Video 30s,Video,556677,Northstar Retail,81512,5300,2107.76,6.50,25.86,0.40,197,2024-11-03,USD,dv360
78000023,Loyalty High Intent - Gift Guide Audio,88000364,Remarketing Audio,99000364,Audio 30s,Audio,556677,Northstar Retail,844053,45381,27829.50,5.38,32.97,0.61,3484,2024-11-04,USD,dv360
78000023,Black Friday Retargeting - Top Sellers Video,88000365,Prospecting Video,99000365,Video 30s,Video,556677,Northstar Retail,685582,5022,33586.17,0.73,48.99,6.69,75,2024-11-05,USD,dv360
78000023,New Arrivals Retargeting - Promo Push Audio,88000366,Contextual Audio,99000366,Audio 300x250,Audio,556677,Northstar Retail,563718,6768,17093.05,1.20,30.32,2.53,115,2024-11-06,USD,dv360
78000023,New Arrivals Cart Abandoners - Promo Push Connected TV,88000367,Contextual Connected TV,99000367,Connected TV 30s,Connected TV,556677,Northstar Retail,613315,15208,8543.88,2.48,13.93,0.56,1135,2024-11-07,USD,dv360
78000023,Holiday Lookalike - Broad Audio,88000368,Private Marketplace Audio,99000368,Audio Native,Audio,556677,Northstar Retail,757111,24728,39289.03,3.27,51.89,1.59,1359,2024-11-08,USD,dv360
78000024,Evergreen Prospecting - Top Sellers Audio,88000369,Remarketing Audio,99000369,Audio 300x250,Audio,556677,Northstar Retail,917662,62668,44763.83,6.83,48.78,0.71,2798,2024-11-09,USD,dv360
78000024,Black Friday Lapsed Customers - Promo Push Display,88000370,Private Marketplace Display,99000370,Display 300x250,Display,556677,Northstar Retail,251708,1590,2087.18,0.63,8.29,1.31,105,2024-11-10,USD,dv360
78000024,New Arrivals Cart Abandoners - Top Sellers Display,88000371,Remarketing Display,99000371,Display Native,Display,556677,Northstar Retail,180811,6335,2698.07,3.50,14.92,0.43,351,2024-11-11,USD,dv360
78000024,Holiday Lapsed Customers - Value Props Native,88000372,Remarketing Native,99000372,Native 15s,Native,556677,Northstar Retail,162222,529,8622.47,0.33,53.15,16.30,12,2024-11-12,USD,dv360
78000024,Black Friday Retargeting - Broad Connected TV,88000373,Prospecting Connected TV,99000373,Connected TV Native,Connected TV,556677,Northstar Retail,167080,11759,1428.41,7.04,8.55,0.12,429,2024-11-13,USD,dv360
78000024,Black Friday High Intent - Value Props Video,88000374,Private Marketplace Video,99000374,Video 15s,Video,556677,Northstar Retail,615207,42376,9751.11,6.89,15.85,0.23,1851,2024-11-14,USD,dv360
78000024,Holiday Lapsed Customers - Core Terms Native,88000375,Remarketing Native,99000375,Native Native,Native,556677,Northstar Retail,320677,14482,13634.10,4.52,42.52,0.94,591,2024-11-15,USD,dv360
78000024,Holiday High Intent - Value Props Display,88000376,Remarketing Display,99000376,Display 300x250,Display,556677,Northstar Retail,377921,18565,7997.39,4.91,21.16,0.43,344,2024-11-16,USD,dv360
78000024,New Arrivals Lookalike - Promo Push Native,88000377,Contextual Native,99000377,Native 300x250,Native,556677,Northstar Retail,577413,8499,21397.52,1.47,37.06,2.52,397,2024-11-17,USD,dv360
78000024,Black Friday High Intent - Top Sellers Video,88000378,Remarketing Video,99000378,Video 15s,Video,556677,Northstar Retail,61854,1443,1029.90,2.33,16.65,0.71,105,2024-11-18,USD,dv360
78000024,Evergreen Retargeting - Promo Push Native,88000379,Remarketing Native,99000379,Native 300x250,Native,556677,Northstar Retail,924832,8039,49234.56,0.87,53.24,6.12,477,2024-11-19,USD,dv360
78000024,New Arrivals High Intent - Gift Guide Display,88000380,Remarketing Display,99000380,Display 728x90,Display,556677,Northstar Retail,825619,8639,27717.02,1.05,33.57,3.21,434,2024-11-20,USD,dv360
78000024,Evergreen High Intent - Gift Guide Audio,88000381,Remarketing Audio,99000381,Audio 30s,Audio,556677,Northstar Retail,47817,196,1446.27,0.41,30.25,7.38,4,2024-11-21,USD,dv360
78000024,Black Friday Prospecting - Core Terms Native,88000382,Remarketing Native,99000382,Native 300x250,Native,556677,Northstar Retail,849942,48567,17942.73,5.71,21.11,0.37,2644,2024-11-22,USD,dv360
78000024,Holiday Lookalike - Broad Video,88000383,Remarketing Video,99000383,Video 15s,Video,556677,Northstar Retail,40287,1924,344.00,4.77,8.54,0.18,41,2024-11-23,USD,dv360
