campaignId,Campaign,placementId,Placement,creativeId,Creative,advertiserId,Advertiser,Site,Impressions,Clicks,Media Cost,Effective CPM,Total Conversions,Revenue,Date,platform
66000016,Holiday Retargeting - Gift Guide Publisher Site,77000315,ROS Publisher Site,88000315,Display Creative 2,445566,Northstar Retail,Publisher Site,197022,13081,4584.14,23.27,705,45392.50,2024-11-15,cm360
66000016,New Arrivals Lapsed Customers - Broad CTV App,77000316,Article CTV App,88000316,Display Creative 3,445566,Northstar Retail,CTV App,23631,1434,368.29,15.58,92,11975.56,2024-11-16,cm360
66000016,Holiday Prospecting - Promo Push CTV App,77000317,Article CTV App,88000317,HTML5 Creative 4,445566,Northstar Retail,CTV App,124576,727,3075.06,24.68,42,1627.59,2024-11-17,cm360
66000016,Black Friday Lookalike - Gift Guide CTV App,77000318,ROS CTV App,88000318,HTML5 Creative 5,445566,Northstar Retail,CTV App,327550,4494,3292.14,10.05,166,18748.29,2024-11-18,cm360
66000016,Holiday Retargeting - Broad Programmatic Site,77000319,Newsletter Programmatic Site,88000319,Tracking Creative 6,445566,Northstar Retail,Programmatic Site,581278,16953,17972.08,30.92,779,115979.47,2024-11-19,cm360
66000016,Holiday Lookalike - Core Terms Mobile App,77000320,ROS Mobile App,88000320,Display Creative 7,445566,Northstar Retail,Mobile App,481339,26544,6953.61,14.45,1395,121352.95,2024-11-20,cm360
66000017,Loyalty Lapsed Customers - Promo Push CTV App,77000321,Newsletter CTV App,88000321,Video Creative 0,445566,Northstar Retail,CTV App,488750,34875,11039.16,22.59,2532,284672.32,2024-11-21,cm360
66000017,Loyalty Cart Abandoners - Gift Guide Mobile App,77000322,Article Mobile App,88000322,Display Creative 1,445566,Northstar Retail,Mobile App,649199,6596,29215.57,45.00,476,39220.41,2024-11-22,cm360
66000017,Cyber Week Prospecting - Core Terms Publisher Site,77000323,ROS Publisher Site,88000323,HTML5 Creative 2,445566,Northstar Retail,Publisher Site,905875,41415,16461.92,18.17,2824,254935.97,2024-11-23,cm360
66000017,Cyber Week Lookalike - Broad Mobile App,77000324,ROS Mobile App,88000324,Display Creative 3,445566,Northstar Retail,Mobile App,23264,927,671.90,28.88,57,8545.44,2024-11-24,cm360
66000017,New Arrivals Lookalike - Value Props Programmatic Site,77000325,ROS Programmatic Site,88000325,Tracking Creative 4,445566,Northstar Retail,Programmatic Site,69704,368,2700.17,38.74,17,703.93,2024-11-25,cm360
66000017,Black Friday Retargeting - Top Sellers Mobile App,77000326,Article Mobile App,88000326,HTML5 Creative 5,445566,Northstar Retail,Mobile App,599789,3300,9435.92,15.73,59,5074.20,2024-11-26,cm360
66000017,Holiday Prospecting - Core Terms CTV App,77000327,Newsletter CTV App,88000327,Video Creative 6,445566,Northstar Retail,CTV App,456573,30589,14336.34,31.40,1138,162003.28,2024-11-27,cm360
66000017,Cyber Week Lookalike - Value Props Programmatic Site,77000328,Video Pre-roll Programmatic Site,88000328,Video Creative 7,445566,Northstar Retail,Programmatic Site,877382,45361,28177.69,32.12,1233,103613.80,2024-11-28,cm360
66000017,Evergreen Cart Abandoners - Broad Mobile App,77000329,Newsletter Mobile App,88000329,Display Creative 0,445566,Northstar Retail,Mobile App,883860,32148,43274.91,48.96,1854,252103.75,2024-11-29,cm360
66000017,New Arrivals Lookalike - Value Props CTV App,77000330,Video Pre-roll CTV App,88000330,Video Creative 1,445566,Northstar Retail,CTV App,388443,2192,17987.43,46.31,160,11386.84,2024-11-30,cm360
66000017,New Arrivals Cart Abandoners - Gift Guide Mobile App,77000331,Homepage Mobile App,88000331,Video Creative 2,445566,Northstar Retail,Mobile App,44190,2064,447.51,10.13,154,17432.72,2024-11-01,cm360
66000017,Loyalty Lapsed Customers - Value Props Programmatic Site,77000332,Article Programmatic Site,88000332,Tracking Creative 3,445566,Northstar Retail,Programmatic Site,27727,98,1039.65,37.50,2,239.04,2024-11-02,cm360
66000017,Cyber Week Retargeting - Broad CTV App,77000333,Article CTV App,88000333,HTML5 Creative 4,445566,Northstar Retail,CTV App,516469,28915,21236.63,41.12,2108,271691.94,2024-11-03,cm360
66000017,Holiday Retargeting - Promo Push CTV App,77000334,ROS CTV App,88000334,Tracking Creative 5,445566,Northstar Retail,CTV App,756124,47586,30886.41,40.85,2042,298813.52,2024-11-04,cm360
66000017,Loyalty Prospecting - Broad Mobile App,77000335,Article Mobile App,88000335,HTML5 Creative 6,445566,Northstar Retail,Mobile App,377848,4331,11654.45,30.84,212,20717.23,2024-11-05,cm360
66000017,Holiday Prospecting - Top Sellers Programmatic Site,77000336,Article Programmatic Site,88000336,Video Creative 7,445566,Northstar Retail,Programmatic Site,370300,17547,14166.49,38.26,535,30903.51,2024-11-06,cm360
66000017,Loyalty Lookalike - Promo Push Publisher Site,77000337,Newsletter Publisher Site,88000337,Display Creative 0,445566,Northstar Retail,Publisher Site,826123,19347,14128.34,17.10,984,142836.18,2024-11-07,cm360
66000017,Loyalty Prospecting - Promo Push Programmatic Site,77000338,Video Pre-roll Programmatic Site,88000338,Display Creative 1,445566,Northstar Retail,Programmatic Site,517560,24596,27406.72,52.95,1080,139278.73,2024-11-08,cm360
66000017,New Arrivals High Intent - Value Props Mobile App,77000339,Homepage Mobile App,88000339,HTML5 Creative 2,445566,Northstar Retail,Mobile App,103145,6331,4729.89,45.86,224,19543.68,2024-11-09,cm360
66000017,Holiday Lapsed Customers - Gift Guide Publisher Site,77000340,Newsletter Publisher Site,88000340,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,591036,14840,24200.11,40.95,393,48513.59,2024-11-10,cm360
66000018,Evergreen Lapsed Customers - Promo Push Mobile App,77000341,ROS Mobile App,88000341,Tracking Creative 4,445566,Northstar Retail,Mobile App,789623,18879,22811.07,28.89,1021,113831.62,2024-11-11,cm360
66000018,Holiday Lookalike - Promo Push CTV App,77000342,Newsletter CTV App,88000342,Display Creative 5,445566,Northstar Retail,CTV App,29751,517,949.62,31.92,28,1461.31,2024-11-12,cm360
66000018,Holiday Prospecting - Top Sellers Programmatic Site,77000343,Article Programmatic Site,88000343,HTML5 Creative 6,445566,Northstar Retail,Programmatic Site,285432,4771,5266.40,18.45,57,7195.60,2024-11-13,cm360
66000018,Cyber Week High Intent - Top Sellers Publisher Site,77000344,Article Publisher Site,88000344,HTML5 Creative 7,445566,Northstar Retail,Publisher Site,411933,26967,21255.08,51.60,1379,125421.17,2024-11-14,cm360
66000018,Cyber Week High Intent - Top Sellers Publisher Site,77000345,ROS Publisher Site,88000345,HTML5 Creative 0,445566,Northstar Retail,Publisher Site,330069,4600,8972.55,27.18,111,4228.73,2024-11-15,cm360
66000018,Evergreen Cart Abandoners - Value Props Publisher Site,77000346,Newsletter Publisher Site,88000346,Tracking Creative 1,445566,Northstar Retail,Publisher Site,149745,957,6837.12,45.66,72,10362.76,2024-11-16,cm360
66000018,Evergreen High Intent - Top Sellers Programmatic Site,77000347,ROS Programmatic Site,88000347,HTML5 Creative 2,445566,Northstar Retail,Programmatic Site,104035,4865,2394.98,23.02,110,4440.70,2024-11-17,cm360
66000018,Evergreen Lookalike - Value Props CTV App,77000348,Newsletter CTV App,88000348,Video Creative 3,445566,Northstar Retail,CTV App,787776,17571,34334.34,43.58,962,138530.54,2024-11-18,cm360
66000018,Loyalty Prospecting - Top Sellers CTV App,77000349,Newsletter CTV App,88000349,Tracking Creative 4,445566,Northstar Retail,CTV App,253113,16095,8052.47,31.81,462,44259.07,2024-11-19,cm360
66000018,Cyber Week Cart Abandoners - Broad Mobile App,77000350,Article Mobile App,88000350,Display Creative 5,445566,Northstar Retail,Mobile App,890948,33563,6628.49,7.44,2119,132631.86,2024-11-20,cm360
66000018,Holiday Cart Abandoners - Broad Mobile App,77000351,Video Pre-roll Mobile App,88000351,Tracking Creative 6,445566,Northstar Retail,Mobile App,763495,25331,30233.61,39.60,393,33182.09,2024-11-21,cm360
66000018,Black Friday Cart Abandoners - Gift Guide Mobile App,77000352,Homepage Mobile App,88000352,Video Creative 7,445566,Northstar Retail,Mobile App,697149,3274,15244.72,21.87,121,13695.72,2024-11-22,cm360
66000018,Evergreen Prospecting - Promo Push CTV App,77000353,Video Pre-roll CTV App,88000353,Display Creative 0,445566,Northstar Retail,CTV App,29948,485,1430.37,47.76,33,4222.50,2024-11-23,cm360
66000018,New Arrivals Prospecting - Gift Guide Mobile App,77000354,Article Mobile App,88000354,Video Creative 1,445566,Northstar Retail,Mobile App,227073,17414,8671.06,38.19,964,83267.75,2024-11-24,cm360
66000018,Black Friday Retargeting - Promo Push CTV App,77000355,Newsletter CTV App,88000355,Video Creative 2,445566,Northstar Retail,CTV App,62969,4693,3101.09,49.25,242,17181.00,2024-11-25,cm360
66000018,Evergreen Lapsed Customers - Core Terms Mobile App,77000356,Newsletter Mobile App,88000356,Display Creative 3,445566,Northstar Retail,Mobile App,538867,21777,22603.63,41.95,1444,162766.36,2024-11-26,cm360
66000018,New Arrivals Cart Abandoners - Broad Mobile App,77000357,Newsletter Mobile App,88000357,Video Creative 4,445566,Northstar Retail,Mobile App,851568,48351,17457.67,20.50,1747,220854.26,2024-11-27,cm360
66000018,New Arrivals High Intent - Core Terms Publisher Site,77000358,ROS Publisher Site,88000358,Display Creative 5,445566,Northstar Retail,Publisher Site,540872,26164,14907.76,27.56,219,9830.10,2024-11-28,cm360
66000018,Holiday Retargeting - Top Sellers Mobile App,77000359,Homepage Mobile App,88000359,Video Creative 6,445566,Northstar Retail,Mobile App,297502,11256,14302.29,48.07,241,30005.44,2024-11-29,cm360
66000018,Holiday Lookalike - Promo Push CTV App,77000360,Article CTV App,88000360,Video Creative 7,445566,Northstar Retail,CTV App,300116,8058,14944.81,49.80,268,31282.03,2024-11-30,cm360
66000019,Loyalty Lapsed Customers - Core Terms CTV App,77000361,Newsletter CTV App,88000361,HTML5 Creative 0,445566,Northstar Retail,CTV App,304804,22837,9904.59,32.49,244,16175.56,2024-11-01,cm360
66000019,Holiday Cart Abandoners - Promo Push Publisher Site,77000362,Newsletter Publisher Site,88000362,Display Creative 1,445566,Northstar Retail,Publisher Site,823616,19954,18251.67,22.16,1111,89947.92,2024-11-02,cm360
66000019,Cyber Week Retargeting - Gift Guide Mobile App,77000363,Homepage Mobile App,88000363,HTML5 Creative 2,445566,Northstar Retail,Mobile App,427952,14727,4589.11,10.72,754,87860.58,2024-11-03,cm360
66000019,Loyalty Retargeting - Core Terms Mobile App,77000364,Newsletter Mobile App,88000364,Video Creative 3,445566,Northstar Retail,Mobile App,672952,49255,5886.30,8.75,2238,167850.79,2024-11-04,cm360
66000019,Black Friday Lookalike - Gift Guide CTV App,77000365,ROS CTV App,88000365,Video Creative 4,445566,Northstar Retail,CTV App,400105,10365,9599.95,23.99,573,82026.88,2024-11-05,cm360
66000019,New Arrivals Lapsed Customers - Broad Mobile App,77000366,ROS Mobile App,88000366,Video Creative 5,445566,Northstar Retail,Mobile App,690448,35457,24043.55,34.82,357,39440.61,2024-11-06,cm360
66000019,New Arrivals Lookalike - Promo Push Programmatic Site,77000367,Article Programmatic Site,88000367,HTML5 Creative 6,445566,Northstar Retail,Programmatic Site,673982,24210,36578.06,54.27,1243,73746.48,2024-11-07,cm360
66000019,New Arrivals Retargeting - Core Terms Programmatic Site,77000368,Homepage Programmatic Site,88000368,Display Creative 7,445566,Northstar Retail,Programmatic Site,155282,3653,8026.75,51.69,84,9372.38,2024-11-08,cm360
66000019,Cyber Week Lookalike - Gift Guide Mobile App,77000369,ROS Mobile App,88000369,Tracking Creative 0,445566,Northstar Retail,Mobile App,134485,451,3766.96,28.01,20,1780.43,2024-11-09,cm360
66000019,Loyalty High Intent - Core Terms CTV App,77000370,Newsletter CTV App,88000370,HTML5 Creative 1,445566,Northstar Retail,CTV App,216134,8225,9987.60,46.21,408,30479.24,2024-11-10,cm360
66000019,Evergreen High Intent - Gift Guide Mobile App,77000371,Newsletter Mobile App,88000371,Video Creative 2,445566,Northstar Retail,Mobile App,553892,33398,26605.73,48.03,1317,112652.59,2024-11-11,cm360
66000019,Holiday Prospecting - Promo Push CTV App,77000372,Homepage CTV App,88000372,HTML5 Creative 3,445566,Northstar Retail,CTV App,153440,10464,3625.95,23.63,378,17190.82,2024-11-12,cm360
66000019,New Arrivals Lookalike - Promo Push Mobile App,77000373,ROS Mobile App,88000373,Video Creative 4,445566,Northstar Retail,Mobile App,301865,4535,12034.94,39.87,141,17550.85,2024-11-13,cm360
66000019,Holiday Cart Abandoners - Core Terms CTV App,77000374,ROS CTV App,88000374,HTML5 Creative 5,445566,Northstar Retail,CTV App,550658,39511,28908.70,52.50,2548,302210.87,2024-11-14,cm360
66000019,New Arrivals Cart Abandoners - Broad Mobile App,77000375,Homepage Mobile App,88000375,Tracking Creative 6,445566,Northstar Retail,Mobile App,611079,41412,6408.13,10.49,2929,383612.59,2024-11-15,cm360
66000019,New Arrivals High Intent - Promo Push Publisher Site,77000376,ROS Publisher Site,88000376,HTML5 Creative 7,445566,Northstar Retail,Publisher Site,474302,32008,14102.45,29.73,1731,95040.30,2024-11-16,cm360
66000019,Holiday Cart Abandoners - Value Props CTV App,77000377,Homepage CTV App,88000377,Display Creative 0,445566,Northstar Retail,CTV App,94510,5025,1088.78,11.52,292,21317.95,2024-11-17,cm360
66000019,Black Friday Prospecting - Broad Programmatic Site,77000378,ROS Programmatic Site,88000378,Video Creative 1,445566,Northstar Retail,Programmatic Site,111168,1539,1922.84,17.30,85,6666.45,2024-11-18,cm360
66000019,Black Friday Cart Abandoners - Top Sellers CTV App,77000379,ROS CTV App,88000379,Tracking Creative 2,445566,Northstar Retail,CTV App,532377,2348,5326.18,10.00,138,14590.94,2024-11-19,cm360
66000019,Cyber Week Cart Abandoners - Top Sellers Mobile App,77000380,Article Mobile App,88000380,Video Creative 3,445566,Northstar Retail,Mobile App,335204,13533,4742.14,14.15,445,19095.95,2024-11-20,cm360
66000020,Black Friday Prospecting - Core Terms CTV App,77000381,Newsletter CTV App,88000381,Tracking Creative 4,445566,Northstar Retail,CTV App,181013,4026,5672.65,31.34,296,36055.46,2024-11-21,cm360
66000020,Evergreen Lapsed Customers - Promo Push Publisher Site,77000382,Newsletter Publisher Site,88000382,HTML5 Creative 5,445566,Northstar Retail,Publisher Site,214296,6977,4606.24,21.49,528,75671.72,2024-11-22,cm360
66000020,Evergreen Prospecting - Value Props Mobile App,77000383,Video Pre-roll Mobile App,88000383,HTML5 Creative 6,445566,Northstar Retail,Mobile App,370511,13525,6785.89,18.31,717,106788.39,2024-11-23,cm360
66000020,Evergreen Cart Abandoners - Value Props CTV App,77000384,Video Pre-roll CTV App,88000384,Video Creative 7,445566,Northstar Retail,CTV App,532593,16824,28932.70,54.32,496,55447.79,2024-11-24,cm360
66000020,Black Friday Lookalike - Broad CTV App,77000385,Homepage CTV App,88000385,Tracking Creative 0,445566,Northstar Retail,CTV App,164443,12253,2431.59,14.79,584,55677.37,2024-11-25,cm360
66000020,Black Friday Retargeting - Broad Programmatic Site,77000386,Newsletter Programmatic Site,88000386,Video Creative 1,445566,Northstar Retail,Programmatic Site,672439,46465,31663.32,47.09,2168,201178.78,2024-11-26,cm360
66000020,Loyalty Lapsed Customers - Gift Guide Programmatic Site,77000387,Newsletter Programmatic Site,88000387,HTML5 Creative 2,445566,Northstar Retail,Programmatic Site,800568,7902,12420.37,15.51,491,62373.63,2024-11-27,cm360
66000020,Loyalty Cart Abandoners - Broad Publisher Site,77000388,Newsletter Publisher Site,88000388,HTML5 Creative 3,445566,Northstar Retail,Publisher Site,132120,5384,5499.66,41.63,326,26330.71,2024-11-28,cm360
66000020,New Arrivals Prospecting - Top Sellers CTV App,77000389,Newsletter CTV App,88000389,Video Creative 4,445566,Northstar Retail,CTV App,843529,25080,18631.00,22.09,1525,148781.76,2024-11-29,cm360
66000020,New Arrivals Retargeting - Promo Push Mobile App,77000390,Article Mobile App,88000390,Tracking Creative 5,445566,Northstar Retail,Mobile App,786143,10401,7851.99,9.99,188,9474.29,2024-11-30,cm360
66000020,Evergreen Cart Abandoners - Broad Publisher Site,77000391,Newsletter Publisher Site,88000391,Display Creative 6,445566,Northstar Retail,Publisher Site,310885,4715,16635.77,53.51,280,18432.15,2024-11-01,cm360
66000020,Black Friday Prospecting - Top Sellers CTV App,77000392,Newsletter CTV App,88000392,Display Creative 7,445566,Northstar Retail,CTV App,236713,1323,7131.59,30.13,28,3076.23,2024-11-02,cm360
66000020,Holiday Retargeting - Promo Push Programmatic Site,77000393,Article Programmatic Site,88000393,Tracking Creative 0,445566,Northstar Retail,Programmatic Site,630237,26658,23586.13,37.42,1243,160811.69,2024-11-03,cm360
66000020,Black Friday Lookalike - Promo Push Mobile App,77000394,ROS Mobile App,88000394,Video Creative 1,445566,Northstar Retail,Mobile App,543898,3828,12289.83,22.60,242,15221.87,2024-11-04,cm360
66000020,Evergreen Retargeting - Gift Guide CTV App,77000395,Article CTV App,88000395,Display Creative 2,445566,Northstar Retail,CTV App,825532,48608,43216.25,52.35,3171,350517.18,2024-11-05,cm360
66000020,New Arrivals Cart Abandoners - Broad Programmatic Site,77000396,Homepage Programmatic Site,88000396,Video Creative 3,445566,Northstar Retail,Programmatic Site,455623,2306,8436.86,18.52,19,2215.20,2024-11-06,cm360
66000020,Holiday Lookalike - Gift Guide Programmatic Site,77000397,Video Pre-roll Programmatic Site,88000397,Tracking Creative 4,445566,Northstar Retail,Programmatic Site,173027,8379,8804.89,50.89,569,67530.90,2024-11-07,cm360
66000020,Black Friday Lookalike - Top Sellers Programmatic Site,77000398,Homepage Programmatic Site,88000398,Display Creative 5,445566,Northstar Retail,Programmatic Site,913415,54083,47479.24,51.98,835,48920.44,2024-11-08,cm360
66000020,Cyber Week Lapsed Customers - Value Props CTV App,77000399,Homepage CTV App,88000399,Display Creative 6,445566,Northstar Retail,CTV App,858438,30285,47127.93,54.90,1136,127553.64,2024-11-09,cm360
66000020,Evergreen Cart Abandoners - Gift Guide Programmatic Site,77000400,Homepage Programmatic Site,88000400,Display Creative 7,445566,Northstar Retail,Programmatic Site,474702,11155,15321.91,32.28,548,34431.60,2024-11-10,cm360
66000021,Cyber Week Prospecting - Gift Guide Mobile App,77000401,Video Pre-roll Mobile App,88000401,Display Creative 0,445566,Northstar Retail,Mobile App,846164,11449,42112.43,49.77,341,32317.86,2024-11-11,cm360
66000021,Loyalty Lookalike - Gift Guide Mobile App,77000402,ROS Mobile App,88000402,Video Creative 1,445566,Northstar Retail,Mobile App,305310,885,15803.13,51.76,54,5061.83,2024-11-12,cm360
66000021,Holiday Cart Abandoners - Core Terms CTV App,77000403,Newsletter CTV App,88000403,Display Creative 2,445566,Northstar Retail,CTV App,169200,9679,5177.05,30.60,407,27252.50,2024-11-13,cm360
66000021,Loyalty High Intent - Promo Push Publisher Site,77000404,Article Publisher Site,88000404,Tracking Creative 3,445566,Northstar Retail,Publisher Site,355578,6621,4376.06,12.31,193,9441.01,2024-11-14,cm360
66000021,New Arrivals Lookalike - Top Sellers Publisher Site,77000405,Video Pre-roll Publisher Site,88000405,Display Creative 4,445566,Northstar Retail,Publisher Site,713886,38352,9839.12,13.78,1068,49071.02,2024-11-15,cm360
66000021,Holiday Cart Abandoners - Broad Programmatic Site,77000406,Homepage Programmatic Site,88000406,Video Creative 5,445566,Northstar Retail,Programmatic Site,107663,6499,899.50,8.35,262,26477.19,2024-11-16,cm360
66000021,Evergreen Lapsed Customers - Broad Programmatic Site,77000407,Video Pre-roll Programmatic Site,88000407,Video Creative 6,445566,Northstar Retail,Programmatic Site,445831,2234,15624.07,35.04,44,5276.60,2024-11-17,cm360
66000021,New Arrivals Prospecting - Gift Guide Publisher Site,77000408,Homepage Publisher Site,88000408,Video Creative 7,445566,Northstar Retail,Publisher Site,259868,18208,5142.70,19.79,489,18219.65,2024-11-18,cm360
66000021,Evergreen Lapsed Customers - Value Props Publisher Site,77000409,Homepage Publisher Site,88000409,HTML5 Creative 0,445566,Northstar Retail,Publisher Site,338200,14372,15474.75,45.76,799,82649.78,2024-11-19,cm360
66000021,New Arrivals Lookalike - Value Props Publisher Site,77000410,Article Publisher Site,88000410,Tracking Creative 1,445566,Northstar Retail,Publisher Site,590402,12759,18186.47,30.80,119,4249.67,2024-11-20,cm360
66000021,Holiday Retargeting - Promo Push Programmatic Site,77000411,Article Programmatic Site,88000411,Tracking Creative 2,445566,Northstar Retail,Programmatic Site,914982,70295,10683.37,11.68,4299,550999.02,2024-11-21,cm360
66000021,Cyber Week Retargeting - Broad CTV App,77000412,Article CTV App,88000412,Display Creative 3,445566,Northstar Retail,CTV App,605243,22193,26617.08,43.98,1248,129739.48,2024-11-22,cm360
66000021,New Arrivals Cart Abandoners - Broad Mobile App,77000413,Video Pre-roll Mobile App,88000413,Video Creative 4,445566,Northstar Retail,Mobile App,591345,9011,32167.76,54.40,409,59453.37,2024-11-23,cm360
66000021,Cyber Week Cart Abandoners - Promo Push Mobile App,77000414,Article Mobile App,88000414,Display Creative 5,445566,Northstar Retail,Mobile App,773546,25928,26491.98,34.25,1585,85197.87,2024-11-24,cm360
66000021,Holiday Cart Abandoners - Gift Guide Programmatic Site,77000415,Homepage Programmatic Site,88000415,Tracking Creative 6,445566,Northstar Retail,Programmatic Site,174641,7506,9255.95,53.00,195,17126.89,2024-11-25,cm360
66000021,New Arrivals Prospecting - Top Sellers Programmatic Site,77000416,Article Programmatic Site,88000416,Tracking Creative 7,445566,Northstar Retail,Programmatic Site,160142,12108,1142.46,7.13,496,27646.16,2024-11-26,cm360
66000021,Holiday Retargeting - Core Terms Mobile App,77000417,ROS Mobile App,88000417,Tracking Creative 0,445566,Northstar Retail,Mobile App,307196,10990,15634.07,50.89,223,11843.25,2024-11-27,cm360
66000021,Cyber Week Retargeting - Value Props Mobile App,77000418,Video Pre-roll Mobile App,88000418,Video Creative 1,445566,Northstar Retail,Mobile App,393084,22190,8577.47,21.82,439,58763.74,2024-11-28,cm360
66000021,Loyalty Lapsed Customers - Core Terms CTV App,77000419,Newsletter CTV App,88000419,Video Creative 2,445566,Northstar Retail,CTV App,799549,46777,12948.87,16.20,1880,271094.89,2024-11-29,cm360
66000021,Evergreen Prospecting - Core Terms Publisher Site,77000420,Homepage Publisher Site,88000420,Display Creative 3,445566,Northstar Retail,Publisher Site,391171,5043,7856.64,20.08,283,23439.12,2024-11-30,cm360
66000022,Loyalty Cart Abandoners - Value Props CTV App,77000421,Video Pre-roll CTV App,88000421,HTML5 Creative 4,445566,Northstar Retail,CTV App,560331,28746,25722.15,45.91,1812,181573.30,2024-11-01,cm360
66000022,Cyber Week Retargeting - Value Props Publisher Site,77000422,Homepage Publisher Site,88000422,HTML5 Creative 5,445566,Northstar Retail,Publisher Site,324559,1399,17047.66,52.53,70,5704.68,2024-11-02,cm360
66000022,Evergreen Prospecting - Value Props Publisher Site,77000423,ROS Publisher Site,88000423,HTML5 Creative 6,445566,Northstar Retail,Publisher Site,408678,12389,13402.75,32.80,558,54103.98,2024-11-03,cm360
66000022,New Arrivals Cart Abandoners - Gift Guide Publisher Site,77000424,Article Publisher Site,88000424,Video Creative 7,445566,Northstar Retail,Publisher Site,161177,11764,4279.43,26.55,761,29358.88,2024-11-04,cm360
66000022,Cyber Week High Intent - Promo Push Mobile App,77000425,Newsletter Mobile App,88000425,Tracking Creative 0,445566,Northstar Retail,Mobile App,765760,16874,37074.46,48.42,191,17977.02,2024-11-05,cm360
66000022,Loyalty Lookalike - Promo Push Programmatic Site,77000426,Video Pre-roll Programmatic Site,88000426,HTML5 Creative 1,445566,Northstar Retail,Programmatic Site,843564,27125,12927.87,15.33,2011,78110.46,2024-11-06,cm360
66000022,New Arrivals Cart Abandoners - Gift Guide Publisher Site,77000427,Video Pre-roll Publisher Site,88000427,HTML5 Creative 2,445566,Northstar Retail,Publisher Site,212614,6561,1730.74,8.14,92,8287.43,2024-11-07,cm360
66000022,Loyalty Retargeting - Broad CTV App,77000428,Article CTV App,88000428,Video Creative 3,445566,Northstar Retail,CTV App,514598,35959,6513.62,12.66,2702,317042.73,2024-11-08,cm360
66000022,Cyber Week Prospecting - Broad CTV App,77000429,Homepage CTV App,88000429,HTML5 Creative 4,445566,Northstar Retail,CTV App,724629,20092,8984.13,12.40,1238,64464.31,2024-11-09,cm360
66000022,Black Friday Lapsed Customers - Promo Push Publisher Site,77000430,Video Pre-roll Publisher Site,88000430,Tracking Creative 5,445566,Northstar Retail,Publisher Site,885888,68334,14282.13,16.12,1305,191371.88,2024-11-10,cm360
66000022,Black Friday High Intent - Promo Push Publisher Site,77000431,Video Pre-roll Publisher Site,88000431,Video Creative 6,445566,Northstar Retail,Publisher Site,86448,4368,2758.99,31.91,136,13305.44,2024-11-11,cm360
66000022,New Arrivals High Intent - Promo Push CTV App,77000432,Newsletter CTV App,88000432,Display Creative 7,445566,Northstar Retail,CTV App,222527,12460,4514.86,20.29,284,28439.70,2024-11-12,cm360
66000022,New Arrivals Lapsed Customers - Broad CTV App,77000433,ROS CTV App,88000433,Video Creative 0,445566,Northstar Retail,CTV App,533889,23232,26531.53,49.69,1600,108076.92,2024-11-13,cm360
66000022,Loyalty Prospecting - Top Sellers CTV App,77000434,Newsletter CTV App,88000434,Display Creative 1,445566,Northstar Retail,CTV App,722257,31452,8088.73,11.20,939,83451.68,2024-11-14,cm360
66000022,New Arrivals High Intent - Broad Programmatic Site,77000435,ROS Programmatic Site,88000435,Display Creative 2,445566,Northstar Retail,Programmatic Site,371932,3195,16745.46,45.02,88,10640.66,2024-11-15,cm360
66000022,Loyalty High Intent - Value Props Mobile App,77000436,Video Pre-roll Mobile App,88000436,Tracking Creative 3,445566,Northstar Retail,Mobile App,30463,844,1586.37,52.08,50,2544.70,2024-11-16,cm360
66000022,Holiday Lookalike - Broad Publisher Site,77000437,Article Publisher Site,88000437,HTML5 Creative 4,445566,Northstar Retail,Publisher Site,192941,9986,6832.53,35.41,324,31053.81,2024-11-17,cm360
66000022,Loyalty High Intent - Core Terms Programmatic Site,77000438,Article Programmatic Site,88000438,Display Creative 5,445566,Northstar Retail,Programmatic Site,693321,39722,12225.11,17.63,2388,229470.35,2024-11-18,cm360
66000022,Cyber Week Lapsed Customers - Value Props Publisher Site,77000439,ROS Publisher Site,88000439,Video Creative 6,445566,Northstar Retail,Publisher Site,83861,1446,1075.19,12.82,109,14564.22,2024-11-19,cm360
66000022,Evergreen Prospecting - Gift Guide Publisher Site,77000440,Video Pre-roll Publisher Site,88000440,HTML5 Creative 7,445566,Northstar Retail,Publisher Site,675406,38077,5984.69,8.86,660,95805.30,2024-11-20,cm360
66000023,Evergreen Lookalike - Promo Push Programmatic Site,77000441,Newsletter Programmatic Site,88000441,HTML5 Creative 0,445566,Northstar Retail,Programmatic Site,440896,20479,18619.14,42.23,1040,40825.06,2024-11-21,cm360
66000023,New Arrivals Prospecting - Promo Push CTV App,77000442,Homepage CTV App,88000442,Video Creative 1,445566,Northstar Retail,CTV App,81890,1326,912.97,11.15,43,5133.40,2024-11-22,cm360
66000023,New Arrivals Lapsed Customers - Value Props Publisher Site,77000443,ROS Publisher Site,88000443,Video Creative 2,445566,Northstar Retail,Publisher Site,136001,2881,3636.73,26.74,209,15771.57,2024-11-23,cm360
66000023,New Arrivals Retargeting - Promo Push Programmatic Site,77000444,Video Pre-roll Programmatic Site,88000444,HTML5 Creative 3,445566,Northstar Retail,Programmatic Site,821667,44584,29229.48,35.57,1705,238954.03,2024-11-24,cm360
66000023,Loyalty Cart Abandoners - Gift Guide Publisher Site,77000445,ROS Publisher Site,88000445,Tracking Creative 4,445566,Northstar Retail,Publisher Site,546546,5949,9195.89,16.83,186,22154.17,2024-11-25,cm360
